time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.1032059368320697,-0.05908844688658195,1.2306772371744434,6.223628028415863,0.06959386713271609,0.0,-0.34057435708823863,-0.22660068344946693,1.9688086020589555,-0.11508319521685209,0.09410828619619047,0.0,458.214134146132,459.4624602878289,458.76060068177947,459.10314511914885
1.2000000000000006,-0.1252159224541785,-0.07403735140471039,1.3533486283426226,6.216573569508178,0.07523970512766365,0.0,-0.39369378949558753,-0.2724409547367489,2.119860924458316,-0.12308503600244668,0.09407533507476883,0.0,457.1402965795803,457.14490770686837,458.444537639285,457.7963221707272
1.2600000000000007,-0.15047112659298298,-0.09183433892721717,1.4841752710753855,6.208992011380182,0.0809044813949864,0.0,-0.4487258310171512,-0.32155823429376507,2.240676526580754,-0.13386960500169778,0.09507924381927974,0.0,449.3771767413631,449.46599768666664,449.2525757528014,448.3628344988586
1.3200000000000007,-0.17954220562707834,-0.11310215987378329,1.6269912012505328,6.20139062921492,0.08628849078879064,0.0,-0.5209818611073266,-0.38832006523406254,2.519113592670629,-0.11523617107974708,0.07602532665126177,0.0,496.94467621127546,495.551784098537,496.2107340188638,497.56366578710237
1.3800000000000008,-0.21253015283243776,-0.13804148456689372,1.7801592796738381,6.194281400035953,0.09103362047154118,0.0,-0.5790596116075476,-0.4436547801201735,2.5862118012514,-0.12593631793055957,0.08459092217866764,0.0,433.9594133799739,434.68294673643624,434.9114922542465,434.00129679755287
1.4400000000000008,-0.24895490480007737,-0.16630166589548454,1.9357748868895015,6.186812010021917,0.09597340703122281,0.0,-0.6355481322191394,-0.49901560270634915,2.60080569599122,-0.12174604073701634,0.07737689738562288,0.0,418.0538273343664,417.43073172102,417.5018863090861,417.8521511644813
1.5000000000000009,-0.28939133090231883,-0.19855255911074313,2.097700764070687,6.179507675566001,0.10084777996702954,0.0,-0.712845981683492,-0.5768104746522944,2.796075865044875,-0.12172465980949507,0.08801699223521994,0.0,474.3922036927995,475.213330408841,475.27645512523253,475.265748478693
1.560000000000001,-0.3340281178721826,-0.23507016321626348,2.265884368163373,6.1723674941776245,0.10698038705358215,0.0,-0.775566585740914,-0.6410776676502054,2.809841312673535,-0.11405493571801426,0.1213304727847387,0.0,417.6674454319703,420.5720459910052,419.0465250753601,419.699012638196
1.620000000000001,-0.3824882943604809,-0.2755109098093857,2.4343338150306173,6.1656948875559845,0.11409450250058129,0.0,-0.8404032899164156,-0.7075251356021363,2.8049641852781035,-0.10605818669850293,0.11238353331590514,0.0,413.571468199157,412.7964342341776,413.3064486345121,413.9986524395817
1.680000000000001,-0.43502574563509366,-0.320116531378453,2.6029906297837684,6.159365977081482,0.1203993264119525,0.0,-0.9114353603397838,-0.7798823849265295,2.8167029910425763,-0.10435431117654727,0.08357294473083773,0.0,419.68982243103295,417.1916781946753,420.4157825333132,420.5529660891348
1.740000000000001,-0.4920739655773415,-0.36931828457948673,2.773447306965401,6.153249184548439,0.1256045794576286,0.0,-0.9906478148298763,-0.8607377073518815,2.8648611122509404,-0.09752356285960566,0.09245526643440158,0.0,431.4162870508231,432.1720552082828,432.07232570208214,432.6384800579787
1.8000000000000012,-0.5541096840742525,-0.4236205851721608,2.947779298717803,6.147717790580987,0.1309925085916106,0.0,-1.0777341051995344,-0.9498659693331832,2.9457681696810925,-0.08323171449553123,0.08387670061597423,0.0,443.1873638207578,442.48844277791034,443.3988943725416,444.56420766357496
1.8600000000000012,-0.6214808244045676,-0.483379225721735,3.1269345738979304,6.142316950331818,0.13612991797246643,0.0,-1.1684552289480155,-1.0425611128127295,3.0256309345764816,-0.10917464496233203,0.08890419053500218,0.0,443.7037756970118,444.1223662937506,445.18758370687715,443.05252841308635
1.9200000000000013,-0.6947702496742524,-0.5491907237207626,3.3134802625153954,6.1353477769063325,0.14117721050567233,0.0,-1.2750523897138755,-1.151824813765523,3.191787334512854,-0.13616103811001998,0.07225286563496883,0.0,473.2814916809287,472.0033765680283,472.0347508665515,469.9358023964231
1.9800000000000013,-0.7747164210796639,-0.6218744141397959,3.5109615394864786,6.126622411453763,0.14514085769775775,0.0,-1.3902313070805141,-1.2718264501720542,3.3899756538023227,-0.1797256753662437,0.04928971802692639,0.0,484.40882515538925,482.68163664971746,484.08345674326296,480.7743828680573
2.0400000000000014,-0.8614251488333933,-0.7017172304115663,3.718661471540264,6.11531368043474,0.14786164765282628,0.0,-1.500309765496902,-1.3906952819407752,3.532515058791033,-0.2184212783175119,0.035988370982127434,0.0,469.32711556411346,468.29460329578336,469.2140317988882,466.1657550106902
2.1000000000000014,-0.9541501434022487,-0.7882125335674002,3.930563185151552,6.102407700383273,0.15012406662213884,0.0,-1.5907269223938167,-1.4935976953788686,3.53050327693786,-0.20917948877470624,0.04093914347836561,0.0,422.89113625530746,423.318155347534,423.863503554635,424.60888669266274
2.1600000000000015,-1.0529065015941863,-0.8817802834591311,4.14591794413493,6.089468850166281,0.15261120211176582,0.0,-1.7013579283432636,-1.6265588650498775,3.6471211897791727,-0.23347101185059388,0.04245896129265809,0.0,462.1575775367754,462.27820106180076,464.71967380454083,462.7669044899911
2.2200000000000015,-1.1578878491066138,-0.9830078384398004,4.365190702235601,6.075557758698576,0.15591937292933977,0.0,-1.798289476565037,-1.748903864061209,3.661426147793861,-0.22880049220544776,0.07280762495991082,0.0,430.21266659977783,432.77690026938586,432.26028816519914,432.5985852913298
2.2800000000000016,-1.2688604532631385,-1.09196427799063,4.585890860673295,6.061625226075824,0.15995553341249202,0.0,-1.9011755943504172,-1.8841895317484685,3.6945581294399457,-0.24006888871751264,0.052895169774868786,0.0,440.43194045234094,438.78514415102103,439.87944895823784,438.8906289980403
2.3400000000000016,-1.3860848541841626,-1.2092997273650343,4.808498029324014,6.047924164516367,0.16311740804582886,0.0,-2.0065831781122525,-2.0282125329005365,3.7249710679790247,-0.21167226587762267,0.05230059608146138,0.0,439.957894847927,439.91050114328567,439.22227421343433,441.51793080957907
2.4000000000000017,-1.5099669214176283,-1.3359076110089807,5.03441751403048,6.0353094146241055,0.1659931852344858,0.0,-2.123073620799918,-2.1931900377512483,3.8047373837122493,-0.20754015740811202,0.03732104260371289,0.0,457.927121001541,456.73517127560564,458.0041522989058,458.2906134265696
2.4600000000000017,-1.6409934357368943,-1.4728042422690388,5.265565938142446,6.022418939317905,0.16824584553171285,0.0,-2.2446442183937974,-2.371168294467639,3.89915889876562,-0.23630170625087404,0.03798712655681955,0.0,464.2628090484072,464.31567363309625,465.7050501594227,463.4051395042928
2.520000000000002,-1.7794088172739568,-1.6207129833014626,5.502505380873054,6.007724430146812,0.17052166070689,0.0,-2.3693623916192847,-2.5604138012877935,3.9976240821038984,-0.2737645914892255,0.037816290240792604,0.0,468.32602785734167,468.3133473599803,469.234787332661,466.25820102764334
2.580000000000002,-1.925164657021694,-1.7799728213206838,5.7441300133725575,5.990704465959421,0.1726099423968428,0.0,-2.4893242842176035,-2.749679764963563,4.055381679186159,-0.3269727179436199,0.027975970774028826,0.0,457.7064749332014,456.9230287629935,460.313177139155,455.99842443322984
2.640000000000002,-2.0779973847539215,-1.9506493218972183,5.988161412048866,5.971234403689305,0.17470437815353357,0.0,-2.6052396491685195,-2.9411741571165138,4.077850155039261,-0.3199784259417051,0.046046206772496774,0.0,448.0195545948022,449.4870679416294,448.742243360255,449.20302236859027
2.700000000000002,-2.2366875458820097,-2.131157319684697,6.2272242711850705,5.95228706032389,0.17760143638746317,0.0,-2.684733500527272,-3.077054040020021,3.8908231402355558,-0.3085245124432464,0.05242043475976252,0.0,375.8296815366043,376.4489969828441,374.6411914174532,375.6311981704544
2.760000000000002,-2.4014652751590377,-2.3223653711174137,6.461629315937855,5.933582448198848,0.18057501567919143,0.0,-2.8080886102889746,-3.2980682129724643,3.921319707036057,-0.31909347628799023,0.043119314850954826,0.0,455.75992729222406,455.017275751625,454.9235063336653,453.97912129130617
2.820000000000002,-2.5734081616204008,-2.526615745672895,6.69615237895866,5.91444106721416,0.183635591166456,0.0,-2.923567472167254,-3.511755495558874,3.8949594787436004,-0.3188828527642692,0.06336847299020552,0.0,437.45383716045376,439.1386481729597,439.3131459326632,439.2251946565266
2.880000000000002,-2.752438278685263,-2.7441906081840064,6.929385054153608,5.895690813716676,0.18738787348354258,0.0,-3.0443946237994974,-3.7421763286457597,3.878133587712799,-0.3021190725625637,0.06082400682594322,0.0,444.26935060432396,444.06346439814797,444.96592176765006,446.2365385659862
2.940000000000002,-2.9397958234130903,-2.977915841229687,7.166294301348133,5.877639403593999,0.19094503751377712,0.0,-3.201055191646111,-4.050098435738834,4.016485673911803,-0.298450817350516,0.05601917097560431,0.0,498.36642058506936,498.0170969261981,499.0446822607934,499.2310922979307
3.000000000000002,-3.135563310140744,-3.2282961090864943,7.406168112378309,5.859504220734543,0.19393265378600955,0.0,-3.3247569826539602,-4.2971997727930455,3.9779256339194395,-0.3111871357033109,0.03288950361321642,0.0,447.32900466574785,445.4426294395792,445.3082786584083,444.17158528783693
3.0600000000000023,-3.338366996566879,-3.4928733450943255,7.6414835810869635,5.8410052569378035,0.19630346695114742,0.0,-3.4355545541055372,-4.523327486358298,3.864913693883105,-0.3031293078420439,0.05024777632341851,0.0,420.8373676611327,422.33837128702277,422.14491291593276,422.73733576949843
3.1200000000000023,-3.5491298170599124,-3.774013464805351,7.875545363586966,5.822699742252352,0.19984778793766722,0.0,-3.590013185864826,-4.849252405374298,3.934779300506138,-0.30932629298871284,0.07256414864677493,0.0,488.4707296393501,490.13439120197216,487.5188907287579,486.96951553115906
3.1800000000000024,-3.769191913888148,-4.074947075920911,8.113293310655095,5.804162267835588,0.2038874154822654,0.0,-3.7455982673517583,-5.183039621950832,3.9876725686726524,-0.30823303233945937,0.053981591411920084,0.0,488.67518991838756,487.2906472098572,488.19467839456894,488.1882316487842
3.2400000000000024,-3.9975675214120505,-4.393780904791047,8.349205982377214,5.785955723349879,0.20713484371375301,0.0,-3.8671389112674106,-5.445906593165435,3.874681714789845,-0.29528162707547756,0.05440661259310628,0.0,434.9226820079715,434.9603000250579,436.0563510109912,437.0413380769624
3.3000000000000025,-4.2331526489399876,-4.728326421929643,8.577527073399548,5.768469484508046,0.21035524223379465,0.0,-3.9859248220545522,-5.706699199526319,3.7347258731323785,-0.28469959178222015,0.05216542356958043,0.0,429.3981972958578,429.2099904687575,428.572696900626,429.38165711597213
3.3600000000000025,-4.476509207046276,-5.080121584098034,8.799619063465371,5.75149000775361,0.2135910462493138,0.0,-4.126100441077616,-6.0207586230809955,3.666404206991529,-0.27978398512124536,0.057243184587323075,0.0,459.36342878028864,459.76782350064764,458.59581956037266,458.90776226325016
3.4200000000000026,-4.728064375134075,-5.450383494190169,9.016262939655537,5.734681698321175,0.21665892156520616,0.0,-4.259239865244325,-6.322233487539978,3.553321690783309,-0.2808553463701075,0.034664285624466266,0.0,448.18357114575457,446.34574313292825,447.835644065069,447.669618230416
3.4800000000000026,-4.988454306704896,-5.840869219727724,9.228935461825118,5.7180987492936595,0.21825468125533476,0.0,-4.420347950785631,-6.69470937793412,3.533182535873756,-0.2686894166253053,0.0010406562313453986,0.0,486.3563839197307,483.83098085631536,485.5396005938608,486.3814134351152
3.5400000000000027,-5.257219545982117,-6.250789226294016,9.435084098304387,5.701808475413532,0.21834307712287604,0.0,-4.538519085673081,-6.970272567327435,3.3371862070632727,-0.2778145550603438,0.0023248046044366706,0.0,425.931962604922,426.0417751362828,426.28518973797173,425.4262662288704
3.6000000000000028,-5.533333608830597,-6.678071821248921,9.630166021049435,5.6858536206547114,0.21842041292131853,0.0,-4.665249631686498,-7.273378307735317,3.1639598013398444,-0.2490518924659133,-0.0008679368487594457,0.0,438.726509822641,438.46123232569715,437.3392933327525,439.65567514094505
3.660000000000003,-5.817379139890993,-7.124568067534027,9.815781091532045,5.6713664792007386,0.2184397562887579,0.0,-4.802825113353872,-7.610547527374252,3.021321906250234,-0.2294743277991428,0.0026028601031097953,0.0,454.63398699883584,454.9120708459895,453.8060360385031,455.3179803535516
